"id","ten_file_anh","wrist","thumb_cmc","thumb_mcp","thumb_ip","thumb_tip","index_finger_mcp","index_finger_pip","index_finger_dip","index_finger_tip","middle_finger_mcp","middle_finger_pip","middle_finger_dip","middle_finger_tip","ring_finger_mcp","ring_finger_pip","ring_finger_dip","ring_finger_tip","pinky_mcp","pinky_pip","pinky_dip","pinky_tip"
11,"WIN_20231128_14_40_12_Pro.jpg","0.27152;1.00681;2.772e-07","0.31115;0.91199;-0.0167919826","0.31002;0.7917;-0.0273109339","0.28428;0.69959;-0.0330924839","0.25368;0.65061;-0.0379985198","0.29686;0.79257;-0.0450392365","0.28661;0.63037;-0.0584820546","0.28234;0.54269;-0.0610142834","0.27557;0.47076;-0.0625076219","0.24837;0.80517;-0.0420171134","0.25476;0.66839;-0.0564584024","0.27231;0.69867;-0.0508300513","0.27808;0.74886;-0.0448135734","0.20789;0.82406;-0.0380581543","0.22536;0.71169;-0.0451452769","0.2412;0.74422;-0.0308349263","0.24047;0.78632;-0.0212229602","0.17541;0.84049;-0.0356735922","0.19892;0.74828;-0.0377923772","0.21321;0.77297;-0.0274556521","0.2087;0.80671;-0.0202948973"
12,"WIN_20231128_14_40_13_Pro.jpg","0.41412;0.94984;1.774e-07","0.45149;0.87368;-0.0077779484","0.45806;0.76481;-0.0170247387","0.44047;0.68187;-0.0231573563","0.40986;0.64629;-0.0307412054","0.45584;0.75588;-0.0460406356","0.45133;0.60832;-0.061343167","0.4504;0.51858;-0.0669235736","0.44667;0.44874;-0.0706172064","0.41263;0.76728;-0.0480282903","0.40419;0.65548;-0.0614530258","0.41345;0.68946;-0.0548247173","0.42035;0.73573;-0.0491214283","0.37396;0.78599;-0.0479721762","0.37634;0.69658;-0.0547896847","0.38652;0.72769;-0.0388288088","0.38787;0.76398;-0.0285242312","0.33999;0.80672;-0.0484491363","0.35073;0.72393;-0.0502571464","0.35991;0.75173;-0.0365203284","0.35754;0.78213;-0.026852224"
13,"WIN_20231128_14_40_14_Pro.jpg","0.53895;0.94626;1.657e-07","0.57291;0.87326;-0.0069158357","0.57821;0.76788;-0.0190328714","0.55128;0.68852;-0.0286107156","0.51876;0.64762;-0.0402128398","0.5901;0.77027;-0.0472528003","0.58545;0.62924;-0.0667066798","0.58502;0.5419;-0.0745920837","0.5842;0.47519;-0.0791692287","0.55173;0.78705;-0.05274757","0.5268;0.67126;-0.0742320716","0.52667;0.70639;-0.0720857978","0.53512;0.75038;-0.0678961352","0.5135;0.80761;-0.0558950119","0.49628;0.70799;-0.0718026534","0.50015;0.74038;-0.0560132638","0.5064;0.77792;-0.0428243205","0.4776;0.83062;-0.0589173809","0.4725;0.73751;-0.0662439615","0.47768;0.76358;-0.0510281175","0.47956;0.79732;-0.0383324847"
14,"WIN_20231128_14_40_15_Pro.jpg","0.64923;0.94238;1.325e-07","0.68084;0.87352;-0.0041040787","0.68498;0.77182;-0.016242424","0.65786;0.69475;-0.0267751925","0.62666;0.65634;-0.0394480191","0.70019;0.75745;-0.0406591147","0.69811;0.6287;-0.0592133328","0.69961;0.54872;-0.0686695799","0.7005;0.48449;-0.0754343942","0.66259;0.76894;-0.0485775359","0.63126;0.66439;-0.0678747073","0.62685;0.70717;-0.0654557124","0.63621;0.75024;-0.0623214468","0.62377;0.78782;-0.0547233969","0.59982;0.69402;-0.0703154355","0.60156;0.73339;-0.0563340224","0.61121;0.76897;-0.0450759754","0.58737;0.81219;-0.0606165454","0.57653;0.72649;-0.0685678199","0.57935;0.75631;-0.0548880175","0.58445;0.78601;-0.0435683802"
15,"WIN_20231128_14_40_17_Pro.jpg","0.76364;0.96407;-3.288e-07","0.73809;0.93185;-0.0199573208","0.71548;0.84053;-0.0334971175","0.71571;0.77117;-0.0475816838","0.74587;0.75508;-0.0625871718","0.77943;0.74792;-0.0242523942","0.77901;0.64426;-0.048953779","0.77977;0.57522;-0.0656626523","0.78378;0.51661;-0.0786965787","0.81435;0.76469;-0.0290078837","0.76321;0.75776;-0.070723474","0.7344;0.84413;-0.0792717487","0.7311;0.89652;-0.0753161684","0.838;0.80614;-0.0362727791","0.78406;0.80834;-0.075685285","0.76255;0.88693;-0.0650698692","0.76531;0.92975;-0.0471542552","0.85814;0.8597;-0.0453875586","0.81559;0.84168;-0.0713838488","0.79329;0.8889;-0.0617100634","0.79317;0.91938;-0.0472452715"
16,"WIN_20231128_14_40_18_Pro.jpg","0.8778;0.99763;-3.726e-07","0.84094;0.95443;-0.0171259027","0.8189;0.86012;-0.0287337936","0.83909;0.78991;-0.0414220877","0.87991;0.77295;-0.0540537126","0.85079;0.75765;-0.0242536142","0.85419;0.64489;-0.0469171554","0.86393;0.57424;-0.0616727285","0.87212;0.51539;-0.0728538185","0.8919;0.76604;-0.0280248635","0.88296;0.78054;-0.0684858933","0.86624;0.87056;-0.077122651","0.85297;0.9327;-0.0733699128","0.92618;0.79698;-0.0334588028","0.91239;0.82128;-0.0683889538","0.89182;0.89755;-0.0598468296","0.87725;0.94455;-0.0443453677","0.95618;0.83952;-0.0406581946","0.94398;0.84737;-0.0626608729","0.92895;0.89349;-0.0551006459","0.92163;0.91999;-0.0426840559"
17,"WIN_20231128_14_40_19_Pro.jpg","0.94369;0.97768;5.066e-07","0.92439;0.94972;-0.0264667366","0.91979;0.89103;-0.0441514775","0.94942;0.85389;-0.0612097494","0.98286;0.85009;-0.0773036778","0.92121;0.79473;-0.0345231034","0.92663;0.7033;-0.0597075596","0.93395;0.63928;-0.074708648","0.93989;0.58345;-0.0826572403","0.94121;0.78701;-0.0358658843","0.93634;0.69344;-0.064095974","0.94003;0.63281;-0.0766706094","0.94386;0.58001;-0.0795840845","0.96308;0.7995;-0.0394296497","0.98319;0.80935;-0.071764797","0.97638;0.87528;-0.0742678791","0.96334;0.92062;-0.0650761053","0.98528;0.82757;-0.0454389751","1.00208;0.83803;-0.0656618029","0.99118;0.8878;-0.0624276064","0.97506;0.92515;-0.0537012108"
18,"WIN_20231128_14_40_23_Pro.jpg","0.62109;0.94359;-4.651e-07","0.5801;0.90711;-0.0292284228","0.54315;0.81028;-0.0505108684","0.54261;0.73006;-0.071451053","0.57948;0.70662;-0.0919333175","0.59889;0.65948;-0.0387541465","0.59866;0.52412;-0.0735882148","0.60249;0.43135;-0.0969095975","0.60691;0.35777;-0.1136323363","0.64842;0.65579;-0.040670272","0.59941;0.69042;-0.0931539312","0.57592;0.8018;-0.1035440117","0.56732;0.87543;-0.0991750658","0.68657;0.69017;-0.0462034196","0.63338;0.74548;-0.093222633","0.61626;0.83834;-0.082054913","0.61251;0.89636;-0.0623159744","0.72054;0.74125;-0.0550762676","0.67979;0.76035;-0.0858371779","0.65912;0.82274;-0.0768385306","0.65467;0.86251;-0.0611925311"
19,"WIN_20231128_14_40_25_Pro.jpg","0.81735;0.97751;-2.861e-07","0.77222;0.94495;-0.0294611827","0.74344;0.83776;-0.0484776311","0.7686;0.75479;-0.0664380789","0.81572;0.72696;-0.0831836611","0.77717;0.69699;-0.0377656966","0.78508;0.55414;-0.0728318095","0.79829;0.4622;-0.0970325917","0.80811;0.38406;-0.1149992645","0.82377;0.70933;-0.0396389291","0.82221;0.71243;-0.0944922641","0.80756;0.83072;-0.1061796173","0.79583;0.9015;-0.1025830284","0.86458;0.74177;-0.0449711233","0.86024;0.757;-0.0928628296","0.83628;0.86163;-0.0788249746","0.82008;0.91272;-0.0576491766","0.90169;0.78577;-0.0533821136","0.90067;0.78652;-0.0846996233","0.88115;0.85431;-0.0738148913","0.87116;0.88253;-0.0577572323"
20,"WIN_20231128_14_40_26_Pro.jpg","0.9403;0.95722;-1.564e-07","0.89601;0.91751;-0.0318949558","0.87551;0.81327;-0.0503012277","0.90925;0.73414;-0.0675448328","0.9563;0.71208;-0.0842429176","0.89216;0.68342;-0.0362493731","0.8969;0.54009;-0.066175513","0.90893;0.44617;-0.0858167559","0.91788;0.36693;-0.1001049876","0.93369;0.68976;-0.0353684835","0.94921;0.66735;-0.0860213786","0.94299;0.7688;-0.0974018499","0.92902;0.844;-0.0927069932","0.97177;0.71285;-0.0375951305","0.98306;0.71149;-0.0850621313","0.96259;0.81088;-0.0762885287","0.94132;0.87525;-0.0569340326","1.00378;0.75112;-0.0427568778","1.01045;0.74266;-0.0780790746","0.9892;0.82078;-0.0719950721","0.96943;0.87657;-0.057503704"
21,"WIN_20231128_14_40_27_Pro.jpg","0.58041;0.90642;-3.105e-07","0.53802;0.88522;-0.0262161046","0.49471;0.7863;-0.0434075445","0.49405;0.70465;-0.0604409315","0.53675;0.67929;-0.0779548138","0.54761;0.63243;-0.0308462474","0.54724;0.50703;-0.064079918","0.551;0.41439;-0.0911474079","0.55079;0.33617;-0.1113389954","0.59524;0.6309;-0.03353424","0.5597;0.65294;-0.0860232413","0.54102;0.77143;-0.1005975977","0.53144;0.84773;-0.098884061","0.63579;0.65998;-0.0393156223","0.59961;0.68252;-0.0873673931","0.58345;0.79111;-0.0769324973","0.57789;0.85825;-0.0564031787","0.67349;0.70477;-0.0474646874","0.64729;0.68802;-0.0790210217","0.6292;0.75538;-0.0673435628","0.62481;0.79584;-0.0492538549"
22,"WIN_20231128_14_40_28_Pro.jpg","0.41011;0.91138;-2.854e-07","0.3733;0.87717;-0.0291808303","0.33389;0.79122;-0.0499804392","0.3155;0.73026;-0.0714870095","0.33209;0.69935;-0.0946332514","0.39911;0.63598;-0.0296938326","0.38838;0.53847;-0.0613562874","0.38414;0.45806;-0.085699968","0.38289;0.39026;-0.1037111282","0.44122;0.64156;-0.0350692533","0.37961;0.66387;-0.0900064781","0.35035;0.78014;-0.10621126","0.34292;0.8573;-0.1046968549","0.47643;0.68001;-0.0441222675","0.41269;0.69949;-0.0996051878","0.39275;0.80478;-0.0930376574","0.39274;0.87349;-0.0729588121","0.50856;0.73105;-0.0553286001","0.46141;0.71174;-0.0939576104","0.43686;0.77571;-0.0855683312","0.43134;0.82532;-0.0684934929"
23,"WIN_20231128_14_40_30_Pro.jpg","0.27699;0.88874;-3.813e-07","0.23734;0.84057;-0.0153357759","0.20363;0.74601;-0.0312882811","0.18087;0.68095;-0.0512226","0.16269;0.65448;-0.0737970471","0.26753;0.59202;-0.0190826077","0.24901;0.47902;-0.0469243117","0.23772;0.39334;-0.0665600523","0.23185;0.32113;-0.0817968845","0.30581;0.60088;-0.0311058704","0.22011;0.60412;-0.07945586","0.1884;0.72343;-0.0898632705","0.18687;0.79769;-0.0862972885","0.33271;0.63553;-0.0459820107","0.24581;0.64163;-0.096060209","0.22783;0.74788;-0.0853319466","0.23793;0.81443;-0.0645955876","0.35182;0.68016;-0.0621707849","0.28415;0.6557;-0.0993066952","0.26329;0.72386;-0.0909240618","0.26955;0.77881;-0.0749821067"
24,"WIN_20231128_14_40_33_Pro.jpg","0.68786;0.66937;1.402e-07","0.68691;0.57448;0.0020954071","0.65386;0.48928;-0.0045819343","0.61312;0.46097;-0.0112665687","0.57891;0.47604;-0.0205851309","0.65223;0.43464;-0.0288029797","0.61134;0.32194;-0.0436273329","0.58449;0.24904;-0.050808195","0.56283;0.19451;-0.0557066984","0.6268;0.47641;-0.0364024639","0.56463;0.43764;-0.0500017814","0.57344;0.47847;-0.0454102345","0.59436;0.50072;-0.0410295539","0.6031;0.53218;-0.0419626758","0.55237;0.49638;-0.0512466244","0.56518;0.52568;-0.0360877588","0.58398;0.54405;-0.0252204388","0.58482;0.59047;-0.0471118465","0.54715;0.54759;-0.0510784797","0.56069;0.56898;-0.0366562083","0.57758;0.58871;-0.0249191355"
25,"WIN_20231128_14_40_35_Pro.jpg","0.7028;0.48114;1.013e-07","0.63987;0.46091;-0.0025946794","0.58614;0.51875;-0.0072255526","0.55853;0.59391;-0.0107581168","0.55762;0.65125;-0.0150081292","0.55674;0.56391;-0.0264986008","0.48825;0.6417;-0.0356400907","0.44629;0.68928;-0.0389526598","0.41544;0.72775;-0.0415387563","0.58062;0.62763;-0.0274121612","0.54911;0.6765;-0.0359394625","0.56432;0.65099;-0.030641716","0.58165;0.61922;-0.0262455214","0.61009;0.67156;-0.026392743","0.58489;0.69957;-0.026747115","0.59548;0.67472;-0.0146029815","0.61171;0.64803;-0.0083018653","0.63925;0.70218;-0.02610307","0.61657;0.7118;-0.0228846446","0.62565;0.6856;-0.0128768524","0.63864;0.6655;-0.0056005321"
26,"WIN_20231128_14_40_37_Pro.jpg","0.526;0.33395;7.14e-08","0.46786;0.33137;-0.0006628063","0.41738;0.39013;-0.0061993878","0.40066;0.45979;-0.012589491","0.40805;0.51634;-0.0202027597","0.37242;0.41335;-0.0173574705","0.31084;0.48412;-0.031185044","0.2684;0.53203;-0.0400793627","0.23701;0.5655;-0.0465498865","0.39072;0.46795;-0.0230312068","0.38355;0.54116;-0.0389800183","0.40696;0.52887;-0.0392787382","0.42137;0.49271;-0.037087217","0.42016;0.51365;-0.0278089959","0.42197;0.56581;-0.0361919664","0.43943;0.5505;-0.0267518573","0.44959;0.51906;-0.0200352743","0.45268;0.5494;-0.0334082991","0.4546;0.58483;-0.0364061445","0.46975;0.56377;-0.0273896977","0.4787;0.53611;-0.0191325676"
27,"WIN_20231128_14_40_38_Pro.jpg","0.40506;0.24021;-4.68e-08","0.34908;0.25498;-0.0005625903","0.30695;0.31787;-0.0080504622","0.29884;0.38766;-0.0167077985","0.31581;0.44271;-0.0268154126","0.26108;0.34669;-0.0223122444","0.2;0.43322;-0.0366106778","0.16284;0.48264;-0.0439488851","0.13207;0.51799;-0.0495190918","0.27795;0.39255;-0.0274988655","0.29428;0.47397;-0.0431850068","0.32216;0.45681;-0.0433127098","0.32885;0.41971;-0.0425383523","0.30817;0.43285;-0.0316417031","0.32813;0.50176;-0.0432061516","0.35214;0.48235;-0.0365727618","0.35885;0.44695;-0.0317707956","0.34172;0.46942;-0.0358897224","0.35836;0.52842;-0.0436396264","0.37799;0.50848;-0.038177833","0.3858;0.47814;-0.0319505334"
28,"WIN_20231128_14_40_40_Pro.jpg","0.44135;0.54059;3e-09","0.38086;0.53818;0.003603901","0.33531;0.5979;-0.0014667712","0.32464;0.66295;-0.0083814096","0.3351;0.71796;-0.0174471159","0.29625;0.63135;-0.0211743861","0.23255;0.70862;-0.0327849463","0.19346;0.75458;-0.0385443754","0.16422;0.78733;-0.0426975675","0.31343;0.68902;-0.0273048468","0.31309;0.74087;-0.0381020494","0.33488;0.72446;-0.0348797776","0.3462;0.69395;-0.0321162231","0.34352;0.73208;-0.0315681994","0.34735;0.76311;-0.03554653","0.36364;0.74064;-0.025438372","0.37351;0.71002;-0.0197883155","0.37655;0.76432;-0.036211133","0.37963;0.77355;-0.0369065218","0.39348;0.74738;-0.028351957","0.40136;0.72345;-0.0208012611"
29,"WIN_20231128_14_40_41_Pro.jpg","0.67959;0.50504;1.85e-08","0.61605;0.5047;0.0023862012","0.5656;0.56992;-0.0024910879","0.54966;0.64286;-0.0085060718","0.55595;0.69935;-0.0159080084","0.52773;0.60407;-0.0207438283","0.46039;0.68111;-0.0307186283","0.42117;0.72747;-0.0350158885","0.39176;0.76365;-0.0385121331","0.55132;0.66251;-0.0265056621","0.53253;0.72548;-0.0365107171","0.55254;0.70328;-0.0324670039","0.56621;0.66972;-0.0291486755","0.58324;0.70587;-0.0304008089","0.56797;0.74864;-0.0330429487","0.58232;0.72542;-0.0206260923","0.59488;0.69508;-0.013616967","0.61602;0.73732;-0.0346684121","0.5991;0.76251;-0.0321173668","0.60892;0.7379;-0.0203126799","0.61943;0.71326;-0.0113737443"
30,"WIN_20231128_14_40_42_Pro.jpg","0.91917;0.55216;2.531e-07","0.85274;0.52061;-0.0079280855","0.79133;0.57249;-0.0129548814","0.76609;0.65342;-0.014752185","0.77038;0.71142;-0.0176263303","0.79196;0.61618;-0.0325167701","0.72732;0.69041;-0.0419801883","0.68742;0.74102;-0.0460252799","0.65792;0.78507;-0.0500391647","0.82244;0.68244;-0.032118693","0.77005;0.72503;-0.0426306315","0.77515;0.69024;-0.0402454212","0.79422;0.66247;-0.0380853266","0.85287;0.72536;-0.0297166537","0.80571;0.7521;-0.0316366553","0.80928;0.72098;-0.0195304528","0.82614;0.6996;-0.0136998408","0.8803;0.75207;-0.0282124355","0.83696;0.76721;-0.0276000891","0.83982;0.73725;-0.0179056898","0.85507;0.72252;-0.0118466411"
31,"WIN_20231128_14_40_44_Pro.jpg","0.92014;0.23319;2.34e-07","0.86128;0.21311;-0.0098436261","0.8071;0.27713;-0.0172592066","0.78136;0.35413;-0.0218486227","0.77994;0.41471;-0.0278232861","0.79901;0.28852;-0.0308236293","0.74272;0.35789;-0.0429760963","0.7045;0.4047;-0.0490615517","0.67714;0.44431;-0.0533848405","0.82837;0.33997;-0.0315103866","0.78807;0.42042;-0.0466717668","0.79786;0.39254;-0.0470211841","0.81525;0.35709;-0.0448295996","0.85999;0.38102;-0.0306811985","0.81975;0.44327;-0.0404782891","0.82521;0.41517;-0.0298475996","0.84045;0.38588;-0.0214112196","0.88918;0.41136;-0.0302706547","0.84585;0.45952;-0.0348367468","0.85071;0.43177;-0.0242442302","0.86653;0.40849;-0.015672205"
32,"WIN_20231128_14_40_49_Pro.jpg","0.56193;0.5565;-2.27e-08","0.59504;0.59707;0.0137233511","0.62943;0.66079;0.0101438724","0.63962;0.72132;-0.0005276702","0.6431;0.76973;-0.0112061445","0.69598;0.63636;0.0049836747","0.74228;0.72619;-0.0051244586","0.77449;0.77082;-0.0120023536","0.80383;0.80601;-0.0180274546","0.69491;0.65415;-0.0119647477","0.68022;0.80311;-0.0318390876","0.64392;0.78825;-0.035867393","0.63017;0.74746;-0.0340965316","0.6821;0.68254;-0.0276891571","0.6589;0.81681;-0.041731257","0.6255;0.78796;-0.0346771888","0.61492;0.74727;-0.0268822536","0.66353;0.71626;-0.0430160649","0.643;0.81909;-0.0452685952","0.61587;0.79059;-0.0349467508","0.60723;0.75039;-0.0262589045"
33,"WIN_20231128_14_40_51_Pro.jpg","0.59388;0.44515;-8.3e-09","0.61104;0.54848;0.0042752074","0.64833;0.61845;-0.0022609455","0.67209;0.68108;-0.0153954206","0.69682;0.72926;-0.0273266379","0.73737;0.53734;0.0026083097","0.77867;0.62013;-0.0157374684","0.81383;0.66221;-0.0287312325","0.84846;0.68888;-0.0387539193","0.74032;0.52901;-0.0136943888","0.72213;0.70664;-0.0475115031","0.67894;0.69258;-0.0555594452","0.66512;0.63896;-0.0528848916","0.72907;0.53962;-0.0306523647","0.70465;0.70184;-0.0581947304","0.66408;0.67757;-0.0508850813","0.65352;0.62819;-0.0388792492","0.70951;0.56333;-0.048146788","0.6875;0.68725;-0.060762912","0.65695;0.66624;-0.0515623093","0.64879;0.62247;-0.0412252359"
34,"WIN_20231128_14_40_54_Pro.jpg","0.67125;0.53037;1.751e-07","0.70083;0.46915;0.0059173903","0.75898;0.42063;-0.0055214404","0.81511;0.42195;-0.0222773328","0.86012;0.43521;-0.0390561186","0.74602;0.30379;-0.0125490641","0.81004;0.2299;-0.032016322","0.84485;0.16784;-0.0444277786","0.87166;0.10743;-0.0539659746","0.7534;0.31389;-0.0286728945","0.84816;0.36845;-0.05363423","0.83437;0.42349;-0.056987036","0.80675;0.42747;-0.0548456945","0.76333;0.35316;-0.0438422672","0.84799;0.42184;-0.0604967736","0.82537;0.46976;-0.04692192","0.79772;0.46799;-0.034731783","0.77332;0.40458;-0.0595402271","0.83845;0.46261;-0.0612716936","0.81799;0.49744;-0.0451285057","0.79215;0.49359;-0.0326754823"
